ProductID,Name,Winery,WineType,Year,Price,Region,Country,Rating,NumberOfRatings
p008854,Amstramgram Grande Cuvée Cérès 2018,Calmel & Joseph,Rose,2018,$7.75,Languedoc,,,
p008855,Vieilles Vignes Rouge Costières de Nîmes 2017,Château de Nages,Red Wine,2017,$12.19,Costières-de-Nîmes,,,
p008856,Chablis 2016,Château de Chemilly,White Wine,2016,$15.5,Chablis,,,
p008857,Syrah 2018,Barone Montalto,Red Wine,2018,$5.32,Terre Siciliane,,,
p008858,La Cumbre Syrah 2013,Errazuriz,Red Wine,2013,$70.72,Aconcagua Valley,,,
p008859,Micina Nerello Mascalese 2018,Cellaro,Red Wine,2018,$8.49,Terre Siciliane,,,
p008860,Finca Torrea Rioja 2016,Marqués de Riscal,Red Wine,2016,$28.99,Rioja,,,
p008861,Valpolicella Superiore 2014,Allegrini,Red Wine,2014,$13.16,Valpolicella,,,
p008862,Valdobbiadene Prosecco Superiore Brut N.V.,Val d'Oca,Sparkling Wine,N.V.,$11.6,Prosecco di Treviso,,,
p008863,Cuvée Terlaner 2018,Terlan (Terlano),White Wine,2018,$16.47,Südtirol - Alto Adige,,,
p008864,Château d'Ampuis Côte-Rôtie 2016,E. Guigal,Red Wine,2016,$99.0,Côte-Rôtie,,,
p008865,Red Jasper 2016,Raats,Red Wine,2016,$16.9,Stellenbosch,,,
p008866,Saint-Émilion Grand Cru (Grand Cru Classé) 2014,Château La Serre,Red Wine,2014,$46.79,Saint-Émilion Grand Cru,,,
p008867,Nero d'Avola - Cabernet Sauvignon 2017,Itinera Prima Classe,Red Wine,2017,$7.64,Terre Siciliane,,,
p008868,The First Lady Sauvignon Blanc 2019,Warwick,White Wine,2019,$8.49,Stellenbosch,,,
p008869,Veneto Bianco 2017,Cantina di Soave,White Wine,2017,$5.42,Veneto,,,
p008870,Chianti Classico 2016,Fattoria le Corti,Red Wine,2016,$9.99,Chianti Classico,,,
p008871,Pauillac (Grand Cru Classé) 2016,Château Pichon Longueville Comtesse de Lalande,Red Wine,2016,$219.33,Pauillac,,,
p008872,Syrah 2016,Feudi Branciforti dei Bordonaro,Red Wine,2016,$6.9,Terre Siciliane,,,
p008873,Sassicaia 1999,Tenuta San Guido,Red Wine,1999,$632.64,Bolgheri Sassicaia,,,
p008874,Pinot Grigio 2018,The Ned,White Wine,2018,$12.9,Marlborough,,,
p008875,Cirò Classico Rosso 2015,Librandi,Red Wine,2015,$6.9,Cirò,,,
p008876,Envero Carmenère Gran Reserva 2018,Apaltagua,Red Wine,2018,$14.5,Colchagua Valley,,,
p008877,Pomerol 2012,Château Taillefer,Red Wine,2012,$36.11,Pomerol,,,
p008878,Rosso di Montalcino 2017,Podere Brizio,Red Wine,2017,$15.9,Rosso di Montalcino,,,
p008879,1851 Reserva Chardonnay 2017,Ochagavia,White Wine,2017,$11.47,Casablanca Valley,,,
p008880,1300 Merlot 2018,Andeluna,Red Wine,2018,$9.9,Tupungato,,,
p008881,Margaux 2015,Château La Gurgue,Red Wine,2015,$32.41,Margaux,,,
p008882,Millesimé Carte d'Or Brut Champagne Premier Cru 2010,Henriet-Bazin,Sparkling Wine,2010,$39.95,Champagne Premier Cru,,,
p008883,Riesling (Petracine) Langhe 2018,G.D. Vajra,White Wine,2018,$37.9,Langhe,,,
p008884,Limited Release Taurasi Ensis 2012,Vesevo,Red Wine,2012,$16.85,Taurasi,,,
p008885,Pinotage 2017,Lanzerac,Red Wine,2017,$13.5,Stellenbosch,,,
p008886,Gigondas Les Hautes Garrigues 2012,Domaine Santa Duc,Red Wine,2012,$39.9,Gigondas,,,
p008887,Brut Rosé 2014,Cantina della Volta,Sparkling Wine,2014,$28.7,Lambrusco di Sorbara,,,
p008888,Riesling Grand Premier Cru 2018,Bernard-Massard,White Wine,2018,$14.83,Côtes de Grevenmacher,,,
p008889,Côtes de Provence Rouge 2018,Marchandise,Red Wine,2018,$12.34,Côtes de Provence,,,
p008890,Gelber Muskateller Steirische Klassik 2019,Tement,White Wine,2019,$13.61,Südsteiermark,,,
p008891,Sauvignon Blanc Trocken 2016,Knipser,White Wine,2016,$9.8,Pfalz,,,
p008892,Saint-Estèphe 2016,Château Haut-Beauséjour,Red Wine,2016,$33.76,Saint-Estèphe,,,
p008893,Brut Reserve 2014,Gusbourne,Sparkling Wine,2014,$53.51,Kent,,,
p008894,Crémant de Loire L'Extra N.V.,Langlois-Chateau,Sparkling Wine,N.V.,$13.3,Crémant de Loire,,,
p008895,Comondor 2016,Anita Nittnaus Hans,Red Wine,2016,$44.91,Burgenland,,,
p008896,Crémant d'Alsace Brut N.V.,Edouard Leiber,Sparkling Wine,N.V.,$9.9,Crémant d'Alsace,,,
p008897,Toreye Riesling Alte Reben 2018,Eymann,White Wine,2018,$14.9,Pfalz,,,
p008898,Anas-Cëtta Langhe Nascetta di Novello 2018,Elvio Cogno,White Wine,2018,$18.9,Langhe,,,
p008899,Blanc de Blancs Brut Champagne N.V.,Robert Barbichon,Sparkling Wine,N.V.,$41.25,Champagne,,,
p008900,Moulis-en-Médoc 2016,Château Chasse-Spleen,Red Wine,2016,$34.85,Moulis-en-Médoc,,,
p008901,Cabernet Sauvignon (Cs) 2016,Substance,Red Wine,2016,$21.8,Columbia Valley,,,
p008902,Bandol 2016,Château de Pibarnon,Red Wine,2016,$42.5,Bandol,,,
p008903,Cabernet Sauvignon 2017,Maison de La Villette,Red Wine,2017,$7.68,Vin de France,,,
p008904,Blanc de Blancs Brut N.V.,Cavalier,Sparkling Wine,N.V.,$8.0,Alsace,,,
p008905,Clos Chante l'Alouette Saint-Émilion 2015,Ets Ouzoulias,Red Wine,2015,$20.75,Médoc,,,
p008906,Malbec 2019,Alamos,Red Wine,2019,$7.31,Mendoza,,,
p008907,Kai Carmenère 2014,Errazuriz,Red Wine,2014,$109.0,Aconcagua Valley,,,
p008908,Mâcon-Bussières Les Clos 2018,Joseph Drouhin,White Wine,2018,$13.55,Mâcon-Bussières,,,
p008909,Home Ranch Zinfandel 2012,Seghesio,Red Wine,2012,$75.98,Alexander Valley,,,
p008910,Côte-Rôtie Brune & Blonde de Guigal 2015,E. Guigal,Red Wine,2015,$43.77,Côte-Rôtie,,,
p008911,Château des Jacques Moulin-à-Vent 2017,Louis Jadot,Red Wine,2017,$20.81,Moulin-à-Vent,,,
p008912,L'Illustre Champagne N.V.,Marcel Vézien,Sparkling Wine,N.V.,$27.9,Champagne,,,
p008913,The Olive Grove Chardonnay 2018,d'Arenberg,White Wine,2018,$9.95,McLaren Vale,,,
p008914,Palmenti Primitivo di Manduria Vigne Vecchie 2015,Masseria Pietrosa,Red Wine,2015,$50.69,Primitivo di Manduria,,,
p008915,Pinotage 2017,Delheim,Red Wine,2017,$13.99,Stellenbosch,,,
p008916,Reserva Cabernet Sauvignon 2018,TerraNoble,Red Wine,2018,$7.9,Colchagua Valley,,,
p008917,12 e Mezzo Negroamaro del Salento 2016,Varvaglione,Red Wine,2016,$7.25,Salento,,,
p008918,Rust Blaufränkisch Ried Mariental Trocken 2016,Ernst Triebaumer,Red Wine,2016,$56.95,Burgenland,,,
p008919,Cubardi Primitivo 2016,Schola Sarmenti,Red Wine,2016,$15.47,Salento,,,
p008920,Haut-Médoc 2016,Château Sociando-Mallet,Red Wine,2016,$45.5,Haut-Médoc,,,
p008921,Ebbio Nebbiolo Langhe 2018,Fontanafredda,Red Wine,2018,$14.21,Langhe,,,
p008922,Vosne-Romanée 2017,Domaine Arnoux-Lachaux,Red Wine,2017,$103.98,Vosne-Romanée,,,
p008923,Brunello di Montalcino 2013,Tenuta CastelGiocondo,Red Wine,2013,$36.76,Brunello di Montalcino,,,
p008924,Schiefergestein Bockenauer Riesling Trocken 2016,Schäfer-Fröhlich,White Wine,2016,$19.11,Nahe,,,
p008925,V Reserva 2014,Bodegas Faustino,Red Wine,2014,$9.7,Rioja,,,
p008926,Pinot Noir 2017,Paul Hobbs,Red Wine,2017,$69.0,Russian River Valley,,,
p008927,Merlot 2016,Montes Alpha,Red Wine,2016,$13.49,Colchagua Valley,,,
p008928,Saint-Véran 2018,Joseph Drouhin,White Wine,2018,$16.6,Saint-Véran,,,
p008929,Sabbie di Sopra al Bosco 2013,Nanni Copé,Red Wine,2013,$32.14,Terre del Volturno,,,
p008930,Bordeaux 2012,Domaine de Valmengaux,Red Wine,2012,$34.71,Bordeaux,,,
p008931,Novalia Franciacorta Brut N.V.,Villa Crespia,Sparkling Wine,N.V.,$16.45,Franciacorta,,,
p008932,The Coppermine Road Cabernet Sauvignon 2016,d'Arenberg,Red Wine,2016,$44.2,McLaren Vale,,,
p008933,Taurasi 2015,Feudi di San Gregorio,Red Wine,2015,$17.45,Taurasi,,,
p008934,Burgenland Weiss 2018,Meinklang,White Wine,2018,$7.9,Burgenland,,,
p008935,Heugumber 2017,Ziereisen,White Wine,2017,$6.4,Baden,,,
p008936,Susumaniello Salento 2016,Vallone,Red Wine,2016,$8.8,Salento,,,
p008937,Il Fiore 2015,Braida,White Wine,2015,$11.43,Langhe,,,
p008938,Blanco 2019,Escudo Real,White Wine,2019,$5.71,Vinho Verde,,,
p008939,Vigna Del Mandorlo Dolcetto d'Alba 2017,Elvio Cogno,Red Wine,2017,$11.5,Dolcetto d'Alba,,,
p008940,Piesporter Riesling Feinherb 2017,Kurt Hain,White Wine,2017,$8.72,Piesport,,,
p008941,Pauillac (Grand Cru Classé) 2017,Château Pichon Longueville Comtesse de Lalande,Red Wine,2017,$154.99,Pauillac,,,
p008942,Villa Solais Vermentino di Sardegna 2019,Santadi,White Wine,2019,$7.87,Vermentino di Sardegna,,,
p008943,Tastevinage Crémant de Bourgogne Brut N.V.,Chevalier,Sparkling Wine,N.V.,$14.9,Crémant de Bourgogne,,,
p008944,Weissburgunder Steirische Klassik 2017,Tement,White Wine,2017,$14.4,Südsteiermark,,,
p008945,Ruvei Barbera d'Alba 2018,Marchesi di Barolo,Red Wine,2018,$10.9,Barbera d'Alba,,,
p008946,Malterdinger Spätburgunder 2017,Bernhard Huber,Red Wine,2017,$18.0,Baden,,,
p008947,Podium Verdicchio dei Castelli di Jesi Classico Superiore 2017,Garofoli,White Wine,2017,$14.9,Verdicchio dei Castelli di Jesi,,,
p008948,Heideboden 2018,Anita Nittnaus Hans,Red Wine,2018,$12.87,Heideboden,,,
p008949,Côtes de Provence Rosé 2019,Château La Tour de l'Évêque,Rose,2019,$11.9,Côtes de Provence,,,
p008950,Great Expectations Triangle 2016,Goedverwacht,Red Wine,2016,$8.72,Robertson,,,
p008951,Feudi d'Albe Montepulciano d'Abruzzo 2017,Bove,Red Wine,2017,$4.3,Montepulciano d'Abruzzo,,,
p008952,Lanoy Cabernet Sauvignon - Merlot 2017,Boschendal,Red Wine,2017,$10.99,Western Cape,,,
p008953,Saint-Émilion Grand Cru (Grand Cru Classé) 1998,Château Dassault,Red Wine,1998,$149.0,Saint-Émilion Grand Cru,,,
p008954,Spätburgunder 2017,Rings,Red Wine,2017,$11.5,Pfalz,,,
p008955,Clos du Marquis Saint-Julien 2011,Château Léoville Las Cases,Red Wine,2011,$58.44,Saint-Julien,,,
p008956,Sauvignon Blanc 2019,Tokara,White Wine,2019,$10.95,Stellenbosch,,,
p008957,Saint-Émilion Grand Cru 2010,Gracia,Red Wine,2010,$229.95,Saint-Émilion Grand Cru,,,
p008958,Fronsac 2016,Château Dalem,Red Wine,2016,$23.95,Fronsac,,,
p008959,The King's Favour Sauvignon Blanc 2016,The Kings Series,White Wine,2016,$28.4,Marlborough,,,
p008960,Chianti Classico 2018,Riecine,Red Wine,2018,$18.8,Chianti Classico,,,
p008961,Rubin Carnuntum 2017,Markowitsch,Red Wine,2017,$12.3,Carnuntum,,,
p008962,Pomerol 2010,Château Gombaude-Guillot,Red Wine,2010,$79.68,Pomerol,,,
p008963,Syrah 2017,Gamla,Red Wine,2017,$15.05,Galilee,,,
p008964,Small Hill White 2016,Leo Hillinger,White Wine,2016,$11.19,Burgenland,,,
p008965,Saint-Julien (Grand Cru Classé) 2017,Château Léoville Barton,Red Wine,2017,$95.53,Saint-Julien,,,
p008966,Graacher Himmelreich Riesling Kabinett 2017,Joh. Jos. Prüm,White Wine,2017,$21.83,Graach,,,
p008967,Monte Clavijo Rioja Tempranillo 2018,Castillo Clavijo,Red Wine,2018,$5.8,Rioja,,,
p008968,Quarzit Riesling Trocken 2017,Peter Jakob Kühn,White Wine,2017,$17.06,Rheingau,,,
p008969,Crianza 2016,Bodegas Aradon,Red Wine,2016,$6.7,Rioja,,,
p008970,Barbaresco 2015,Bera,Red Wine,2015,$23.3,Barbaresco,,,
p008971,Spätburgunder (Pinot Noir) Trocken 2018,Lergenmüller,Red Wine,2018,$5.9,Pfalz,,,
p008972,Barolo Cascina Nuova 2015,Elvio Cogno,Red Wine,2015,$32.0,Barolo,,,
p008973,Capitel Monte Olmi Amarone della Valpolicella Classico Riserva 2013,Tedeschi,Red Wine,2013,$56.9,Valpolicella,,,
p008974,Cinsault 2019,Les Jamelles,Rose,2019,$5.56,Pays d'Oc,,,
p008975,Gaisböhl G.C 2017,Dr. Bürklin-Wolf,White Wine,2017,$44.91,Pfalz,,,
p008976,Armano Rosso 2018,Ponte Lungo,Red Wine,2018,$8.72,Puglia,,,
p008977,Grand Cordon Brut Champagne N.V.,G.H. Mumm,Sparkling Wine,N.V.,$36.0,Champagne,,,
p008978,Grüner Veltliner Ried Loibenberg 2016,Pichler-Krutzler,White Wine,2016,$32.66,Wachau,,,
p008979,Pauillac (Grand Cru Classé) 2000,Château Lynch-Bages,Red Wine,2000,$385.0,Pauillac,,,
p008980,Morandina Valpolicella 2017,Prà,Red Wine,2017,$14.9,Valpolicella,,,
p008981,Riesling 2017,Dönnhoff,White Wine,2017,$11.5,Nahe,,,
p008982,Brunello di Montalcino Vigneto Manachiara 2010,Tenute Silvio Nardi,Red Wine,2010,$77.55,Brunello di Montalcino,,,
p008983,La Segreta Il Rosso 2017,Planeta,Red Wine,2017,$8.36,Sicilia,,,
p008984,Brunello di Montalcino 2012,Le Macioche,Red Wine,2012,$56.76,Brunello di Montalcino,,,
p008985,Crémant de Loire Brut Blanc N.V.,Monmousseau,Sparkling Wine,N.V.,$12.9,Crémant de Loire,,,
p008986,Marc Mir Brut Nature N.V.,Rosell Mir,Sparkling Wine,N.V.,$15.3,Catalunya,,,
p008987,Sauvignon Blanc 2018,Tower Rock,White Wine,2018,$7.77,Marlborough,,,
p008988,Cannonau di Sardegna 2018,Surrau,Red Wine,2018,$9.45,Cannonau di Sardegna,,,
p008989,Prosecco Treviso Extra Dry N.V.,Viticoltori Ponte,Sparkling Wine,N.V.,$8.9,Prosecco di Treviso,,,
p008990,Pettenthal Riesling GG 2017,Kühling-Gillot,White Wine,2017,$50.0,Rheinhessen,,,
p008991,Massimo 2015,Lenotti,Red Wine,2015,$13.9,Veneto,,,
p008992,Rosato Spumante Brut N.V.,Zonin,Sparkling Wine,N.V.,$8.53,Veneto,,,
p008993,Il Bosco Syrah 2013,Tenimenti d’Alessandro,Red Wine,2013,$29.05,Cortona,,,
p008994,Valpolicella 2018,Tommasi,Red Wine,2018,$9.5,Valpolicella,,,
p008995,Réserve della Contessa 2018,Manincor,White Wine,2018,$15.98,Südtirol - Alto Adige,,,
p008996,Cannonau di Sardegna 2018,Antichi Poderi Jerzu,Red Wine,2018,$7.9,Cannonau di Sardegna,,,
p008997,Quest 2014,Castell d'Encus,Red Wine,2014,$37.95,Costers del Segre,,,
p008998,zb 2015,Gesellmann,Red Wine,2015,$13.09,Mittelburgenland,,,
p008999,Asinone Vino Nobile di Montepulciano 2012,Poliziano,Red Wine,2012,$34.82,Vino Nobile di Montepulciano,,,
p009000,Villa Torre Verdicchio dei Castelli di Jesi Classico Superiore 2018,Tenuta di Tavignano,White Wine,2018,$8.76,Verdicchio dei Castelli di Jesi,,,
p009001,Diamond Collection Claret (Black Label) 2017,Francis Ford Coppola,Red Wine,2017,$25.5,Napa Valley,,,
p009002,Chablis 2018,Jean-Marc Brocard,White Wine,2018,$17.9,Chablis,,,
p009003,Chardonnay 2018,Les Salices,White Wine,2018,$7.1,Pays d'Oc,,,
p009004,Merdinger Bühl Spätburgunder 2015,Heger,Red Wine,2015,$11.37,Baden,,,
p009005,Moscatel 2015,Viña La Causa,White Wine,2015,$10.99,Itata Valley,,,
p009006,Reserva 347 Vineyards Sauvignon Blanc 2017,De Martino,White Wine,2017,$8.8,Casablanca Valley,,,
p009007,Geremia Toscana 2013,Rocca di Montegrossi,Red Wine,2013,$29.95,Toscana,,,
p009008,Ürziger Würzgarten Riesling Auslese 2015,Karl Erbes,White Wine,2015,$16.0,Mosel,,,
p009009,Lyndenhurst Cabernet Sauvignon 2014,Spottswoode,Red Wine,2014,$75.0,St. Helena,,,
p009010,De Casta Rosado 2019,Torres,Rose,2019,$5.59,Catalunya,,,
p009011,Gigondas 2016,E. Guigal,Red Wine,2016,$20.74,Gigondas,,,
p009012,Reserva Ribera del Duero 2012,Arzuaga,Red Wine,2012,$39.5,Ribera del Duero,,,
p009013,Roter Mulatschak 2018,Meinklang,Red Wine,2018,$10.5,Niederösterreich,,,
p009014,Saint-Julien 2008,Château Gloria,Red Wine,2008,$54.95,Saint-Julien,,,
p009015,Bricco Battista 2015,Azienda Agricola Accornero,Red Wine,2015,$28.9,Barbera del Monferrato Superiore,,,
p009016,Maximum Rosé N.V.,Ferrari,Sparkling Wine,N.V.,$23.99,Trento,,,
p009017,Motivo Rosé Extra Dry N.V.,Borgo Molino,Sparkling Wine,N.V.,$9.9,Veneto,,,
p009018,Cava Brut N.V.,Mas Macià,Sparkling Wine,N.V.,$8.45,Cava,,,
p009019,Verdejo 2018,PradoRey,White Wine,2018,$9.37,Rueda,,,
p009020,Regaleali Le Rosè 2018,Tasca d'Almerita,Rose,2018,$7.75,Terre Siciliane,,,
p009021,Valdobbiadene Prosecco Superiore Millesimato Brut N.V.,Ca'Val,Sparkling Wine,N.V.,$13.95,Conegliano-Valdobbiadene Prosecco,,,
p009022,Garnacha Rosé 2017,The Tapas Wine Collection,Rose,2017,$7.32,Navarra,,,
p009023,Zweigelt 2016,Claus Preisinger,Red Wine,2016,$30.73,Burgenland,,,
p009024,Chardonnay 2019,Los Vascos,White Wine,2019,$8.2,Colchagua Valley,,,
p009025,Grande Réserve 2017,Devalbert,Red Wine,2017,$7.44,Pays d'Oc,,,
p009026,Riesling 'Le Gallais' Wiltinger Braune Kupp Kabinett 2018,Egon Müller - Scharzhof,White Wine,2018,$38.94,Wiltingen,,,
p009027,Forriero Nero d'Avola 2018,Andrero,Red Wine,2018,$6.33,Terre Siciliane,,,
p009028,Schloss Reichartshausen Riesling Kabinett 2016,Balthasar Ress,White Wine,2016,$14.5,Rheingau,,,
p009029,Volnay 1er Cru 'Clos des Chênes' 2016,Domaine Henri Delagrange et Fils,Red Wine,2016,$72.54,Volnay 1er Cru 'Clos des Chênes',,,
p009030,Chant des Vignes Jurançon Sec 2017,Domaine Cauhapé,White Wine,2017,$9.83,Jurançon,,,
p009031,Brunello di Montalcino 2015,Villa Poggio Salvi,Red Wine,2015,$26.22,Brunello di Montalcino,,,
p009032,Bishop Shiraz 2017,Glaetzer,Red Wine,2017,$27.99,Barossa Valley,,,
p009033,Petresco 2013,Cinciole,Red Wine,2013,$37.97,Chianti Classico,,,
p009034,Puro Torrontes 2019,Dieter Meier,White Wine,2019,$10.89,Mendoza,,,
p009035,Königsbacher Ölberg Riesling 2017,Von Winning,White Wine,2017,$19.45,Pfalz,,,
p009036,Lagrein 2018,Cantina Kaltern,Red Wine,2018,$10.23,Trentino-Alto Adige,,,
p009037,Gazur 2018,Telmo Rodriguez,Red Wine,2018,$9.95,Ribera del Duero,,,
p009038,Pinot Noir 2017,Schug,Red Wine,2017,$29.47,Sonoma Coast,,,
p009039,As Sortes Val do Bibei Godello 2014,Rafael Palacios,White Wine,2014,$39.9,Valdeorras,,,
p009040,Barolo Liste 2013,Borgogno,Red Wine,2013,$80.01,Barolo,,,
p009041,Freinsheim Spätburgunder 2016,Rings,Red Wine,2016,$23.06,Pfalz,,,
p009042,Bandol Rouge 2017,Domaine de la Tour du Bon,Red Wine,2017,$20.67,Bandol,,,
p009043,Langhe Freisa 2018,Comm. G.B. Burlotto,Red Wine,2018,$18.9,Langhe,,,
p009044,Acinipo 2013,F. Schatz,Red Wine,2013,$19.0,Sierras de Málaga,,,
p009045,Equinox Red (Organic) 2017,Bonterra,Red Wine,2017,$16.95,California,,,
p009046,Rosé Champagne N.V.,Louis Casters,Sparkling Wine,N.V.,$22.95,Champagne,,,
p009047,Pomerol 2015,Château Gombaude-Guillot,Red Wine,2015,$81.58,Pomerol,,,
p009048,Saint-Émilion Grand Cru 2013,Château Tertre Roteboeuf,Red Wine,2013,$166.45,Saint-Émilion Grand Cru,,,
p009049,Brut (R de Ruinart) Champagne N.V.,Ruinart,Sparkling Wine,N.V.,$47.44,Champagne,,,
p009050,Bernardeschi Governo 2017,Terrescure,Red Wine,2017,$9.65,Toscana,,,
p009051,Syrah Desertico 2018,Mandrarossa,Red Wine,2018,$6.0,Sicilia,,,
p009052,Riesling Classic 2018,Prinz von Hessen,White Wine,2018,$9.5,Rheingau,,,
p009053,Belleruche Côtes-du-Rhône Blanc 2019,M. Chapoutier,White Wine,2019,$10.47,Côtes-du-Rhône,,,
p009054,Mille E Una Notte 2016,Donnafugata,Red Wine,2016,$44.5,Contessa Entellina,,,
p009055,Cava Enguera in a Bubble Brut Nature Organic N.V.,Bodegas Enguera,Sparkling Wine,N.V.,$10.95,Cava,,,
p009056,Valpolicella 2018,Zeni,Red Wine,2018,$6.7,Valpolicella,,,
p009057,Arbossar 2016,Terroir Al Límit Soc. Lda,Red Wine,2016,$60.0,Priorat,,,
p009058,Festival Sauvignon 2018,Kellerei Meran,White Wine,2018,$9.65,Südtirol - Alto Adige,,,
p009059,Margaux 2016,Château La Tour de Mons,Red Wine,2016,$34.32,Margaux,,,
p009060,Gigondas Valbelle 2006,Château de Saint Cosme,Red Wine,2006,$49.95,Gigondas,,,
p009061,Terroir du Trias Bandol Rouge 2011,Domaine de Terrebrune,Red Wine,2011,$48.9,Bandol,,,
p009062,Pommard 2016,Bouchard Père & Fils,Red Wine,2016,$43.17,Pommard,,,
p009063,Grenache - Shiraz - Mourvedre Postmaster 2016,Fox Creek,Red Wine,2016,$17.9,McLaren Vale,,,
p009064,Réserve Royale Goruli Mtsvane 2015,Mukhrani,White Wine,2015,$29.9,Kakheti,,,
p009065,Pinotage 2018,Southern Right,Red Wine,2018,$23.23,Hemel-en-Aarde Valley,,,
p009066,Tinto 2017,Vergel,Red Wine,2017,$6.5,Alicante,,,
p009067,Signature Shiraz 2018,Spier,Red Wine,2018,$6.5,Western Cape,,,
p009068,Cuvée Bérengère Merlot - Cabernet 2018,Regismont,Red Wine,2018,$6.12,Languedoc,,,
p009069,Altenberg Alte Reben 2015,Van Volxem,White Wine,2015,$39.95,Mosel,,,
p009070,Black Cab Cabernet - Baco Noir 2016,EastDell,Red Wine,2016,$14.95,Ontario,,,
p009071,Badiolo Chianti 2017,Trambusti,Red Wine,2017,$11.5,Chianti,,,
p009072,Sauvignon Blanc 2018,Thelema,White Wine,2018,$12.45,Stellenbosch,,,
p009073,Le Mas Coteaux du Languedoc 2018,Clavel,Red Wine,2018,$9.0,Languedoc,,,
p009074,Sauvignon Blanc 2017,Robert Mondavi Private Selection,White Wine,2017,$11.99,Central Coast,,,
p009075,Merlot 2015,Alois Lageder,Red Wine,2015,$17.79,Südtirol - Alto Adige,,,
p009076,Vürsù Barbaresco Valeirano 2012,La Spinetta,Red Wine,2012,$115.7,Barbaresco,,,
p009077,'Giulio Ferrari' Riserva del Fondatore Rosé 2006,Ferrari,Sparkling Wine,2006,$239.0,Trentino,,,
p009078,La Segreta Il Rosso 2015,Planeta,Red Wine,2015,$11.61,Sicilia,,,
p009079,Buiten Blanc 2019,Buitenverwachting,White Wine,2019,$6.99,Constantia,,,
p009080,Carlo V Il Rosso dell'Imperatore 2015,Colli Vicentini,Red Wine,2015,$15.9,Veneto,,,
p009081,Dadá Art 2 2019,Bodega Finca Las Moras,Red Wine,2019,$7.27,San Juan,,,
p009082,La Preosa Valpolicella Classico Superiore 2015,Boscaini Carlo,Red Wine,2015,$14.5,Valpolicella Classico,,,
p009083,Kalk & Kreide Sauvignon Blanc 2019,Tement,White Wine,2019,$13.71,Südsteiermark,,,
p009084,Amplus One Carmenère 2017,Santa Ema,Red Wine,2017,$15.39,Peumo,,,
p009085,Clos de Vougeot Grand Cru 2011,Joseph Drouhin,Red Wine,2011,$174.49,Clos Vougeot Grand Cru,,,
p009086,Bicicleta Cabernet Sauvignon 2015,Cono Sur,Red Wine,2015,$6.5,Central Valley,,,
p009087,Chardonnay (Unwooded) 2019,Leopard’s Leap,White Wine,2019,$7.2,Western Cape,,,
p009088,Pouilly-Fumé 2017,de Ladoucette,White Wine,2017,$68.0,Pouilly-Fumé,,,
p009089,Shotfire Shiraz 2016,Thorn-Clarke,Red Wine,2016,$22.39,Barossa,,,
p009090,Macabeo 2018,Crin Roja,White Wine,2018,$4.25,Castilla,,,
p009091,Côtes du Rhône Villages 2016,François Arnaud,Red Wine,2016,$8.53,Côtes-du-Rhône-Villages,,,
p009092,VOX Rouge 2016,Château de Nages,Red Wine,2016,$37.04,Costières-de-Nîmes,,,
p009093,Chardonnay Piemonte Costebianche 2017,Coppo,White Wine,2017,$18.75,Piemonte,,,
p009094,Eagle Peak Merlot 2016,Fetzer,Red Wine,2016,$8.9,California,,,
p009095,Coulthard Cabernet Sauvignon 2015,Bremerton,Red Wine,2015,$19.3,Langhorne Creek,,,
p009096,Syrah 2018,La Forge Estate,Red Wine,2018,$7.27,Pays d'Oc,,,
p009097,Chardonnay 234 2019,Enate,White Wine,2019,$9.25,Somontano,,,
p009098,Scaia Paradiso 2017,Tenuta Sant'Antonio,Red Wine,2017,$9.89,Veneto,,,
p009099,Scharzhofberger Riesling Kabinett 2018,Egon Müller - Scharzhof,White Wine,2018,$72.0,Wiltingen,,,
p009100,Valley Oaks Cabernet Sauvignon 2018,Fetzer,Red Wine,2018,$8.53,California,,,
p009101,Blanco 2018,Hacienda López de Haro,White Wine,2018,$6.95,Rioja,,,
p009102,Saint-Estèphe (Grand Cru Classé) 2011,Château Lafon-Rochet,Red Wine,2011,$54.7,Saint-Estèphe,,,
